Hole SNR1 SNR2 SNR3 SNR4 HasAlignment
46334639 14.4338 9.6088 12.4591 6.69019 True
46334848 9.1209 3.72965 7.7572 2.18828 False
46334867 3.5918 2.37684 2.83921 1.7877 False
46334876 13.2296 8.3681 12.4227 6.14108 True
46334877 7.2123 2.89389 7.94323 1.75861 False
46334878 12.2116 8.62815 11.4716 6.60163 True
46334879 4.90288 2.64872 4.26698 2.03166 False
46399664 7.5662 4.83926 5.86782 3.09518 True
46399666 12.5154 8.8339 11.7131 7.13331 False
46399683 13.3012 8.62427 12.0504 6.30261 False
46399685 5.12297 3.28844 3.87283 2.57928 False
46399687 13.785 9.26184 11.8949 6.7608 True
46399911 8.11048 5.14807 7.26818 3.76821 True
46399912 10.4079 6.41792 8.21774 4.62109 True
46399924 8.98086 6.07792 9.30435 4.89039 True
46399927 11.4097 6.573 4.99926 2.68465 True
46399930 12.2224 7.75442 11.7971 6.32208 True
46400145 9.50737 4.45083 11.045 4.82064 False
46400147 12.4394 8.71984 11.6124 6.11496 True
46400151 13.0824 8.56799 12.1293 6.44557 True
46400152 11.9345 7.86149 11.8652 6.46762 True
46400153 14.2802 9.1156 12.4375 6.56558 True
46400160 11.4834 7.45277 9.08968 4.79793 True
46400162 12.041 8.11271 13.0579 6.88654 True
46400170 5.42081 4.29558 2.96899 1.54742 False
46400171 12.2252 8.06031 13.1675 6.90107 True
46400172 12.645 8.63321 11.012 5.8234 True
46400174 8.11176 5.0702 6.65376 3.57707 True
46400175 13.5356 8.89746 12.556 6.82398 True
46400387 14.9903 9.25915 13.4781 7.82923 False
46400388 14.872 9.86751 12.949 6.89597 True
46400396 4.84811 2.86261 4.29461 1.76356 False
46400397 11.0673 7.54357 9.96215 5.33983 True
46400398 4.11859 2.94366 3.22951 1.93176 False
46400400 6.05142 4.00447 4.64056 2.50362 False
46400402 14.0948 9.22476 12.8946 6.84433 True
46465201 6.25246 3.97002 4.71831 2.55418 True
46465202 14.5607 9.40544 12.6527 6.72709 True
46465206 13.6341 9.09819 13.1682 7.04173 True
46465207 13.9597 9.07453 11.7338 6.40033 True
46465209 12.6221 8.09062 10.5672 5.78474 True
46465210 13.4305 8.69175 14.2168 7.12397 True
46465212 12.0158 7.34142 12.4633 6.19202 False
46465219 12.8562 8.65468 11.6826 6.31234 True
46465223 11.3706 7.46797 10.1699 5.36843 True
46465230 11.9152 5.84473 8.91927 3.71253 False
46465440 13.2274 8.70995 11.0223 5.79184 True
46465441 6.64699 4.25072 5.73084 3.03501 False
46465443 12.0341 7.69914 10.4975 5.5726 True
46465447 13.4937 8.96263 13.0376 6.99798 True
46465448 11.5492 8.18649 12.0052 6.75531 True
46465457 12.4779 8.15851 10.5747 5.66981 True
46465459 11.7724 7.76855 11.8295 6.27406 True
46465465 12.2295 8.02063 13.2478 7.22995 True
46465468 9.45649 6.17783 7.75211 4.02198 True
46465681 11.827 7.51431 12.0347 6.22263 True
46465686 4.00976 2.40315 3.9482 2.08199 False
46465688 6.03901 3.88945 4.49061 2.44488 True
46465699 9.38024 6.11404 8.09691 4.80961 False
46465711 5.27141 3.21641 5.33379 2.56888 False
46465923 4.73609 2.0477 5.93596 1.91028 False
46465932 11.7037 8.29539 11.7565 6.51284 True
46465939 13.0259 8.67537 11.571 6.50523 True
46465948 16.157 9.01113 16.2438 7.96123 False
46465950 6.15058 2.24986 6.49381 1.64315 False
46465951 13.2894 8.60143 13.2742 6.95362 True
46530736 11.3028 7.34683 9.71211 4.6044 False
46530738 12.7553 8.34037 13.1142 6.93225 True
46530742 12.7832 8.74179 11.3387 6.15101 True
46530745 7.28192 4.29958 5.51458 3.3646 True
46530750 13.1197 8.5283 13.2238 6.39146 True
46530752 10.8213 6.78255 11.9885 5.91436 True
46530757 13.0292 8.4635 12.0651 6.41662 True
46530759 12.302 8.21681 10.2521 5.53982 True
46530760 17.5333 11.2481 17.5644 9.39141 True
46530762 14.4264 5.16877 11.5967 4.21999 False
46530765 12.2923 8.24548 11.6706 6.14711 True
46530766 14.8123 9.44 12.1866 6.50779 True
46530767 9.5433 5.33595 6.70915 3.50211 False
46530981 11.9437 7.75485 10.6622 5.48466 True
46530982 12.3415 7.8295 11.611 6.01067 True
46530990 10.4537 5.68945 3.27624 1.65233 False
46530993 3.68515 2.542 3.52837 2.32339 False
46530998 13.0812 8.505 12.1547 6.29469 True
46531001 12.6044 8.10994 11.8164 6.06564 True
46531003 9.85356 6.28123 6.94931 3.83715 True
46531005 9.07562 6.33031 7.48688 4.30983 False
46531216 9.21626 5.65167 7.63311 4.06959 True
46531224 9.46444 5.93795 6.43203 3.46762 False
46531226 12.3087 5.49392 9.44435 4.04097 False
46531229 12.7759 8.53908 11.4284 6.18975 True
46531232 11.1091 7.1908 8.63559 4.54575 True
46531240 8.13045 4.98246 7.50896 3.89719 True
46531241 11.2949 7.37421 11.0669 5.65981 True
46531245 12.7698 8.44855 12.5441 6.70738 True
46531246 11.7835 7.73487 11.6513 6.44539 True
46531468 13.4379 8.72886 10.9875 6.12849 True
46531473 14.5195 9.70987 13.4849 7.33765 True
46531475 12.3345 8.80211 11.4485 6.03312 True
46531478 14.5651 9.45676 13.5153 7.20106 True
46531480 13.108 8.76914 13.5361 7.26615 True
46531482 12.5494 8.3777 13.9054 7.62919 True
46596273 9.99532 5.51743 8.05957 4.17998 False
46596276 15.3329 9.70823 14.2001 7.39553 True
46596290 12.3383 8.19779 10.9652 5.70536 True
46596292 12.2816 8.07399 12.1611 6.38926 True
46596513 12.7431 8.56424 11.9516 6.23829 True
46596515 11.0269 6.31552 8.13936 3.40185 False
46596516 8.90717 5.79961 7.06314 3.49997 True
46596517 13.0026 8.65721 13.1554 7.13123 False
46596518 9.59691 6.09871 9.38199 4.98387 True
46596523 12.4192 8.24961 12.148 6.43829 True
46596525 13.955 9.23169 12.6693 6.75423 True
46596529 10.8577 6.97468 10.4616 5.60971 True
46596532 12.1007 7.97509 10.4543 5.47565 True
46596535 5.43612 3.75659 5.34184 2.6555 False
46596536 10.1423 6.86781 10.3751 5.27132 True
46596540 10.8376 4.52397 6.09104 2.30483 False
46596541 12.5738 7.63754 10.2052 5.29509 False
46596542 5.88344 3.07371 5.12496 2.23555 False
46596763 9.60098 6.58332 10.4901 5.72826 True
46596766 7.22278 4.55459 6.2791 3.45504 True
46596770 11.8278 7.81945 8.91394 4.68174 True
46596773 13.4831 8.92295 13.1864 7.00612 True
46596779 11.9973 7.85509 11.4238 6.02657 True
46596783 9.31034 5.98861 8.54464 4.372 True
46596994 14.5351 9.77839 12.6584 6.94112 True
46596995 13.6958 9.05761 13.3525 7.05836 True
46597010 13.7938 9.0584 13.3763 7.15345 True
46597017 8.79259 5.54758 5.79828 3.13898 True
46597019 6.66179 2.45085 6.2241 1.91061 False
46661808 14.4667 9.44443 14.1713 7.53863 True
46661812 11.9055 7.72874 12.4114 6.62257 True
46661816 13.47 8.82897 11.9649 6.37585 True
46661817 11.7444 7.55212 12.6882 7.00546 True
46661823 13.864 8.94394 12.5541 6.70859 True
46661828 12.3765 8.83144 12.1722 6.87039 True
46661832 9.17246 5.92784 7.47671 3.73591 True
46661834 12.9173 8.48126 11.792 6.24108 True
46661837 11.6346 8.04476 11.7802 6.33232 True
46662053 4.85793 3.17757 3.69659 2.42891 False
46662055 10.9267 5.4898 12.1308 4.31266 True
46662056 8.99544 5.8823 7.50618 3.83677 True
46662059 5.48637 3.65743 3.90804 2.28876 False
46662065 12.7205 8.47833 12.6284 6.67212 True
46662071 12.4054 7.94937 10.4102 5.38584 True
46662074 12.6867 7.63882 11.0802 5.92669 True
46662290 9.83776 5.70065 8.75702 4.06234 False
46662296 13.3353 8.59439 11.2667 6.05387 True
46662301 13.9089 9.06983 13.9235 7.44802 True
46662305 5.62912 3.75461 2.87914 1.68085 False
46662317 3.69875 2.40895 3.74548 2.07995 False
46662534 4.25183 2.05952 3.39818 1.66573 False
46662544 8.44129 5.4041 7.05545 3.63631 True
46662548 4.86163 2.51378 3.5026 1.67267 False
46662549 12.2422 8.37745 11.1968 6.04726 True
46662550 12.2949 6.49954 8.78245 3.98274 False
46662558 12.746 8.93102 13.0627 7.44886 True
46727352 11.0974 7.34575 11.2086 5.98886 True
46727353 11.7132 7.51581 9.10975 4.91024 True
46727354 6.12078 2.72616 8.60097 3.37963 False
46727358 13.9274 9.49563 12.2744 6.48758 True
46727361 8.8119 4.10942 6.91667 2.36515 False
46727362 13.6769 9.10198 11.1426 5.99954 True
46727365 12.5019 8.66337 11.784 6.20477 True
46727367 13.1831 8.43469 11.6032 6.18881 True
46727368 6.86325 4.37564 5.80645 3.08653 True
46727585 6.24939 4.86582 4.4288 1.86681 False
46727586 13.5967 8.82033 13.4176 7.17652 True
46727598 6.89727 4.63194 3.51993 2.27531 False
46727610 12.4707 8.4032 10.7925 5.82566 True
46727611 12.8134 8.32161 12.4377 6.22507 True
46727613 13.2305 8.52767 11.294 5.81788 True
46727615 5.94082 5.61776 4.51797 2.15555 False
46727825 9.6935 3.64436 8.86037 1.8156 False
46727827 8.26891 5.63225 3.91495 2.25917 False
46727843 13.5557 9.67496 12.693 7.05127 False
46727844 11.7075 7.56997 11.356 6.1329 True
46727845 11.4786 7.42193 12.2439 6.40232 True
46727846 14.3554 9.38244 12.3009 6.46343 True
46727848 12.0793 8.06609 11.2956 6.09319 True
46727853 12.7587 8.45965 11.7887 6.2332 True
46728067 13.6411 8.88469 9.95308 5.30103 True
46728069 4.33809 2.26748 4.63161 1.84711 False
46728073 14.4172 9.4993 12.8548 7.15167 False
46728076 17.4035 11.4264 16.3445 8.52528 True
46728089 4.80882 2.44332 4.15523 1.91326 False
46728091 8.65803 5.28104 7.1443 3.78295 True
46728092 14.4863 10.0328 13.3004 7.43381 True
46792881 14.1546 10.2413 13.3059 7.46571 True
46792883 4.23448 2.58178 3.96818 1.78571 False
46792886 12.6895 8.60046 12.8769 6.95753 True
46792888 11.1564 6.74427 9.62754 4.49173 True
46792890 10.116 4.095 10.393 5.4295 False
46792897 13.6278 8.97072 11.6351 6.27629 True
46792901 12.2307 8.10559 11.8495 6.6747 True
46792902 11.7906 7.58509 10.2125 5.2597 True
46792903 11.0607 7.45526 10.1249 5.54807 True
46792908 13.2843 5.80828 8.778 4.00604 True
46793123 11.0975 7.1775 11.1891 6.01308 True
46793125 12.9896 8.62205 13.6201 7.24832 True
46793127 8.54748 5.63775 6.50343 3.30522 True
46793131 12.7238 7.86199 13.3806 7.7823 True
46793133 13.3679 8.23737 12.7039 6.60234 True
46793141 12.6476 8.42008 12.7538 6.71195 True
46793143 8.94209 5.68009 9.26808 5.23269 False
46793144 10.5801 7.62083 9.4624 5.19674 True
46793148 12.6319 8.45855 12.2247 6.56616 True
46793151 12.2285 8.05619 12.7559 6.74057 True
46793360 13.5413 8.92204 13.0323 6.97785 True
46793367 5.64954 3.76135 4.00041 2.42105 True
46793370 3.7386 2.34431 3.85929 2.01461 False
46793375 6.72988 4.88997 2.98064 1.38194 False
46793376 7.68229 5.14526 5.99374 3.0066 False
46793377 4.70742 3.0085 4.24482 2.41879 False
46793378 9.49154 6.45383 5.77477 2.98809 True
46793388 12.9045 8.44634 12.1967 6.70341 True
46793605 11.7611 7.85493 10.6911 5.70005 True
46793612 8.84086 2.88356 5.18296 1.94684 False
46793620 3.82401 2.05842 4.21844 1.68798 False
46793628 12.9096 9.31726 12.0922 6.48428 True
46793629 11.9247 8.54608 11.4515 6.58682 True
46793630 10.8418 7.92023 10.0648 5.56913 True
46858416 12.4528 8.29109 12.3596 6.76591 True
46858417 7.93405 5.10157 6.1175 3.01815 False
46858419 13.36 5.12023 10.24 4.00718 False
46858420 13.7878 8.8488 10.8566 5.68305 True
46858421 14.4247 7.75996 12.6936 7.32322 False
46858423 13.1384 8.35274 11.6865 5.96426 True
46858431 10.4339 6.58013 9.5515 3.76713 False
46858440 8.98162 5.73146 7.67245 4.05185 True
46858443 12.9042 8.72418 12.2355 6.52445 True
46858447 13.8702 9.1478 13.8006 7.39652 True
46858659 11.0291 7.43007 11.64 6.23547 True
46858661 6.5394 4.24139 4.5003 1.9354 False
46858662 11.6001 7.62404 11.7965 6.30247 True
46858664 14.8411 9.77579 14.2479 7.50357 True
46858666 9.51748 7.0625 8.65966 4.6816 True
46858670 13.0809 8.50634 11.3649 5.82448 False
46858671 11.4818 7.54239 10.5647 5.54554 True
46858674 11.9904 7.48366 10.6394 5.35478 True
46858675 11.1594 7.30592 11.0575 5.94983 True
46858681 12.7067 8.34375 11.2236 5.89781 True
46858682 7.79634 4.93501 8.98352 4.81192 True
46858683 8.17487 5.61162 6.0276 3.04273 False
46858684 11.422 7.79904 9.9366 5.31388 True
46858687 5.27227 3.73336 3.7814 2.60242 False
46858900 12.2252 7.74807 11.477 5.97991 True
46858905 5.8931 3.96225 4.94403 2.6368 False
46858908 13.0958 8.63678 11.5322 6.0365 True
46858909 9.40549 5.99777 7.51538 3.97788 True
46858913 13.3145 8.78636 12.5217 6.61973 True
46858923 13.6897 8.96091 13.7411 7.30184 True
46858924 13.7039 8.98035 13.4841 7.09945 True
46858925 15.0646 9.51789 12.5595 6.54914 True
46858927 12.7599 8.43523 10.5344 5.66223 True
46859141 11.2668 6.94387 11.045 5.7309 True
46859147 13.0862 8.59611 11.8351 6.28254 True
46859148 12.9744 8.8259 12.4447 6.86747 True
46859149 4.33895 2.15375 4.98317 2.00465 False
46859150 14.1757 9.30314 13.1415 7.03672 True
46859153 3.91507 2.2384 4.95388 1.94148 False
46859159 11.3027 7.37357 8.61288 4.58002 True
46859160 11.8596 7.27803 10.9814 5.68486 True
46859162 7.71887 5.00446 7.095 3.79645 True
46859164 4.6639 2.27279 6.29404 1.57576 False
46923954 12.0505 8.33463 13.866 7.59156 True
46923957 15.4582 10.0821 14.5094 7.68465 True
46923966 13.8768 9.00905 12.6261 6.70846 False
46923975 12.1293 8.76043 11.0054 5.20292 True
46923980 5.55039 3.48852 4.62849 2.58903 False
46924195 11.5436 7.57226 10.5462 5.67932 False
46924197 12.6112 8.39788 12.6453 6.76951 True
46924198 10.5978 5.9425 4.03034 2.21089 False
46924199 12.2377 5.90395 9.58655 4.79235 False
46924211 7.29899 4.70395 6.17095 3.30299 True
46924213 9.24243 4.52857 5.82531 2.30787 False
46924214 12.3385 8.30368 12.0349 6.63319 True
46924215 5.2056 3.33599 3.73746 2.26638 False
46924217 13.005 8.58568 13.1376 7.20819 True
46924218 11.3129 5.51592 9.45069 4.49344 False
46924219 4.18309 2.85839 3.09585 2.08119 False
46924440 14.5029 9.85324 13.4193 7.46591 True
46924445 14.4066 9.6234 12.1611 6.53492 True
46924448 9.25797 6.05496 10.0852 5.22122 True
46924454 11.0753 7.2618 9.25654 4.93688 True
46924457 13.1698 8.70324 10.8327 5.72882 True
46924462 10.5885 7.00108 9.48794 4.87433 True
46924677 4.15109 2.10916 4.60925 1.6603 False
46924680 12.64 8.82361 10.7307 5.52318 True
46924681 9.76351 5.72789 7.5904 2.96916 False
46924687 13.5698 8.93645 13.3689 7.2054 True
46924696 13.7067 9.28051 13.829 7.58048 True
46924697 12.8447 8.49717 12.703 6.76919 True
46924698 11.6355 7.59425 10.4599 5.54205 True
46924702 3.99376 2.15589 3.34688 1.70591 False
46989492 13.7235 9.39541 12.1422 6.11016 True
46989506 10.6918 7.07666 10.4757 5.22725 True
46989509 12.7093 8.34843 10.4473 5.60422 False
46989512 12.2332 8.10387 12.4541 6.69933 True
46989515 12.1373 8.58143 12.1339 6.89086 True
46989517 11.5629 7.42106 13.148 7.09697 True
46989728 11.675 7.54265 11.3197 5.8268 True
46989733 12.8908 8.57076 11.9691 6.40527 True
46989735 11.2802 7.33853 10.2507 5.4111 True
46989736 13.7462 8.8854 13.1556 7.06684 True
46989741 13.894 9.13918 14.4625 7.69205 True
46989743 5.40505 3.62971 4.24032 2.69501 False
46989745 10.3679 5.6177 8.93931 4.97205 False
46989748 13.4965 8.88511 11.9435 6.35047 True
46989751 7.55364 3.88946 5.31908 1.41555 False
46989752 10.6157 6.56203 9.86113 4.84142 True
46989754 12.9999 8.26044 12.7461 6.35333 True
46989971 8.61215 5.65613 7.74741 3.96335 True
46989972 13.6065 9.10667 12.4226 6.70317 True
46989982 11.1023 7.38145 12.1785 6.55008 True
46989992 12.1647 8.28328 12.0053 6.51512 True
46989997 12.1258 7.86972 10.5816 5.57751 True
46990214 8.76055 5.44758 7.15991 3.76093 True
46990216 13.4356 8.80532 10.5226 4.9887 True
46990219 13.0673 8.80847 11.9369 6.61449 True
46990221 13.4017 9.28092 12.0872 6.40767 True
46990231 3.96872 2.01881 4.79795 1.71774 False
46990234 13.1343 8.71862 12.1638 6.51047 False
47055027 6.4555 3.91564 5.16634 2.81189 False
47055029 13.659 8.9843 12.7431 6.72551 True
47055038 12.4753 8.65163 11.8478 6.5529 True
47055043 6.88402 4.13256 6.64313 2.78794 True
47055045 6.41737 2.97979 3.93783 1.57712 False
47055046 13.8 9.23254 12.5776 6.75828 True
47055049 13.0485 8.51661 15.0688 7.9781 True
47055051 12.7858 8.76085 13.0823 7.16367 True
47055054 14.8149 9.4353 14.1906 7.39245 True
47055272 13.3624 8.7885 13.194 7.04228 True
47055281 3.80357 2.32191 3.15269 1.63847 False
47055282 10.8727 7.1389 10.643 5.71024 True
47055290 5.25475 2.92033 5.90801 2.20429 False
47055292 8.7296 5.38239 5.04773 2.03579 False
47055507 9.17491 5.97157 8.25947 4.42594 True
47055509 13.3599 8.03327 11.9157 6.46787 True
47055520 9.47891 6.22102 8.87511 4.63767 True
47055521 9.243 6.02927 8.333 4.34546 True
47055522 9.89675 6.64173 9.6885 5.07542 True
47055527 6.19096 3.95068 4.39294 2.53117 True
47055748 8.88434 5.38714 7.21672 3.42802 True
47055751 12.2234 6.9958 9.45443 3.89837 False
47055757 4.29237 2.12038 5.51462 1.82451 False
47055765 4.65818 2.36069 4.69566 1.91553 False
47055767 5.10598 2.16343 5.07354 1.90786 False
47055769 14.3204 9.12074 12.6235 6.63122 True
47055770 3.9487 2.04041 3.89162 1.79999 False
47120563 8.06161 3.8119 6.71051 2.01796 False
47120567 11.6211 7.59248 9.38478 4.95315 True
47120570 12.6793 9.0137 12.1261 6.66037 True
47120573 12.8374 8.50213 12.4819 6.72602 True
47120581 14.1232 8.91466 12.1069 6.42104 True
47120584 9.59518 5.40834 10.3586 5.26025 False
47120804 11.4123 7.77885 10.5897 5.53989 False
47120806 4.55325 2.27363 3.23216 1.68258 False
47120810 12.391 7.8396 10.7097 5.67746 True
47120811 12.3837 8.32706 12.2086 6.50769 True
47120812 11.0566 7.00031 7.57405 3.96319 True
47120816 12.8808 8.25412 10.4615 5.58199 True
47120818 5.67192 3.5437 3.34728 1.59222 False
47120821 3.27833 2.36147 3.84915 1.8475 False
47120827 6.27197 3.90836 4.60426 2.54725 False
47120828 8.86053 5.71906 8.32526 4.5494 False
47120829 9.84 3.7307 5.98324 1.89569 False
47120830 10.5851 7.03043 10.3801 5.33272 True
47121041 12.909 9.12834 11.6341 6.3211 True
47121043 11.8339 7.25441 12.0118 7.14645 True
47121050 7.57902 3.7549 6.83617 2.21261 False
47121051 12.1015 7.83319 11.8738 6.34534 True
47121052 13.5456 9.43859 12.7899 6.73271 False
47121054 11.1454 7.32533 11.3093 6.04096 True
47121056 10.1903 6.90544 8.49012 4.91422 False
47121059 10.1027 6.46984 8.20938 4.18647 True
47121060 13.7329 8.99526 12.6181 6.65631 True
47121061 12.3547 8.14516 13.1712 7.17566 True
47121064 11.8153 7.8831 11.3903 6.32642 True
47121066 11.2828 7.93244 10.2747 5.52801 False
47121069 13.0811 8.57102 11.8767 6.28268 True
47121071 3.73309 2.40328 5.47862 1.9444 False
47121282 3.72383 2.45474 3.59122 1.77102 False
47121295 7.25729 4.44806 6.38869 3.18721 False
47121300 3.9934 2.15372 7.77725 1.97072 False
47121301 18.2237 8.30721 3.64965 1.93723 False
47186101 13.2154 7.76594 12.2953 6.07253 True
47186104 13.9339 9.15374 12.9306 6.95691 True
47186105 12.6451 8.53537 11.9657 6.17052 True
47186108 12.8451 8.46705 11.501 6.1172 True
47186118 12.5679 5.79755 11.476 3.44469 False
47186122 13.8728 9.08259 13.4096 7.17351 False
47186339 12.7339 8.17473 9.7024 5.22994 True
47186344 11.4015 7.46059 9.2933 5.03311 True
47186346 7.2926 4.07985 5.14398 2.59014 False
47186347 12.3396 7.94442 13.2609 6.88738 True
47186352 10.8637 7.02843 10.7314 5.60755 True
47186358 15.01 5.07742 13.6842 4.24361 False
47186593 12.2731 8.45531 9.85366 5.23111 True
47186594 9.14137 5.75551 6.13207 3.14845 False
47186595 13.2634 8.65783 13.0917 6.943 True
47186597 10.4693 6.58758 11.3782 6.17546 False
47186598 11.9428 7.8503 11.8163 6.26121 True
47186600 6.37177 4.10888 6.0365 2.239 False
47186605 12.2007 7.69087 11.2447 5.83669 True
47186606 9.04436 6.05944 8.83374 4.79454 True
47186607 11.9269 6.70622 4.94 2.59757 False
47186820 8.38222 3.76802 6.40645 1.88395 False
47186831 12.9687 8.42523 12.136 6.53217 True
47186833 5.31833 2.48264 4.26128 2.29372 False
47186840 11.4558 6.77459 11.1883 5.47635 True
47186841 13.2431 8.91587 13.0868 7.05671 True
47251634 6.48012 2.48986 6.43376 1.66848 False
47251640 14.3185 9.45465 12.4394 6.64637 True
47251643 13.178 8.88233 13.1277 7.39328 False
47251648 12.6482 8.30621 12.5195 7.01332 False
47251650 12.8819 8.56733 12.7912 6.80992 True
47251659 11.8457 7.82875 10.6712 5.83996 False
47251874 13.0325 7.96901 11.3525 5.90953 True
47251876 13.007 8.52563 10.676 5.62283 True
47251889 6.76935 4.51134 5.87055 3.07296 False
47251899 10.8141 7.44691 11.4032 6.02961 True
47251901 12.4361 8.23985 11.717 6.21895 True
47251902 14.0085 9.49618 12.0525 6.45747 True
47251903 12.7127 8.38671 12.4164 6.57696 True
47252117 13.2023 8.62508 12.8001 6.80133 True
47252119 6.12765 3.81183 4.57873 1.99447 False
47252132 13.0616 8.60509 11.858 6.31284 True
47252135 13.8769 9.23594 10.4164 5.72683 True
47252137 12.9487 8.22548 12.2528 6.34141 True
47252142 9.46193 4.83158 9.40153 3.63509 False
47252359 5.6161 3.55396 4.45035 2.44899 False
47252378 15.0236 10.3161 13.8247 7.42342 True
47317171 13.8494 9.3673 12.6187 6.86693 True
47317177 11.538 3.49004 6.81436 3.56214 False
47317182 13.912 9.03061 12.4897 6.9586 True
47317185 13.3943 8.21177 12.3831 6.58042 False
47317188 7.35872 4.83813 6.01801 3.17252 True
47317409 7.9489 5.07652 5.871 3.15589 True
47317410 12.882 5.38283 8.42528 4.58891 False
47317414 11.8798 7.64685 10.1176 5.42408 True
